,Gene,aboral-1,aboral-2,aboral-3,aboral-4,oral-1,oral-2,oral-3,oral-4
10980,ML23336a,138.3102835,119.768729,137.8384001,106.2452388,109.0960464,146.2659503,136.5953928,140.4716675
10981,ML009120a,866.556266,923.5499767,845.8654613,987.6872199,748.0871755,1172.294506,896.4072654,991.1056543
10982,ML04672a,29.16747475,22.17939425,28.25259132,15.74003538,9.167734994,22.75248116,10.97641549,39.01990765
10983,ML11555a,922.0685567,962.5857106,946.0337397,879.4744767,583.9847191,865.6777356,1037.881065,1013.402744
10984,ML270522a,872.2015837,1734.428631,1422.903236,1224.771503,1490.67371,1055.281745,1580.603831,1511.742708
10985,ML10297a,253.0984099,148.1583536,178.9330784,148.5465839,121.0141019,214.5233938,153.6698169,185.0658477
10986,ML02252a,1061.319726,969.6831167,1112.98087,976.8659455,1240.394545,1084.534935,917.1404947,1043.503816
10987,ML01444a,95.9704008,102.9123893,65.92271308,44.2688495,58.67350396,56.33947716,67.07809469,98.10719638
10988,ML079816a,6812.016684,8066.202102,7450.978856,7921.172803,8871.617154,7091.189962,6789.522784,6210.854444
10989,ML012711a,327.4284263,314.9473984,249.9926262,303.9794332,407.0474337,309.8671244,242.7007426,306.5849887
10990,ML00017a,49596.9386,51300.05173,50625.21909,59275.00572,54311.49565,50923.30319,58962.86483,53335.75434
10991,ML02031a,176.8866211,76.29711623,107.0173914,114.1152565,189.7721144,125.6803721,70.73689985,139.356813
10992,ML01607a,229.5762529,495.9312555,432.3502611,860.7831846,464.8041642,288.1980947,552.4795799,502.7993814
10993,ML09665a,13.17240795,19.51786694,18.83506088,12.78877874,9.167734994,15.16832077,29.27044132,21.18223558
10994,ML181910a,2400.200906,47.02031582,559.0588525,2.951256633,1725.367726,969.689078,84.15251879,1884.104112
10995,ML111722a,576.7632911,504.8030132,562.483409,491.8761055,505.1421982,544.9760964,476.8642732,535.1301621
10996,ML40949a,1799.915458,1792.982231,1952.853358,1993.08198,1531.928517,1613.259259,2117.228589,1964.373637
10997,ML036512a,0.940886282,1.77435154,2.568417393,0.983752211,0.916773499,3.250354452,2.439203443,2.229709009
10998,ML101011a,1260.787618,1382.21985,1342.426157,1366.431821,1170.719759,1352.147452,1458.643659,1190.664611
10999,ML148943a,518.4283416,249.2963914,310.7785045,255.7755749,278.6991438,394.3763401,235.3831323,317.7335337
11000,ML077624a,6048.957909,6173.856184,5935.612595,4747.58817,8165.701559,5576.524787,4779.619147,5737.041279
11001,ML174730a,444.0983253,479.9620916,431.494122,465.3147958,392.3790577,434.464045,571.9932074,510.603363
11002,ML27831a,6.586203976,7.097406161,10.27366957,7.870017688,0,14.08486929,19.51362755,7.80398153
11003,ML03524a,161.8324406,204.9376029,186.6383305,168.2216281,177.8540589,243.7765839,174.4030462,167.2281756
11004,ML105414a,1967.393216,2020.099229,1826.144766,2337.395253,2618.305114,1942.628511,1972.095984,1990.01529
11005,ML011743a,212.6402998,275.9116645,273.9645219,405.3059109,224.6095074,284.9477403,341.4884821,236.3491549
11006,ML24146a,15.9950668,13.30763655,16.26664349,26.5613097,5.500640996,19.50212671,21.95283099,15.60796306
11007,ML13609a,572.0588597,719.4995496,887.8162787,1346.756777,749.9207225,431.2136906,1135.449203,875.1607859
11008,ML07979a,115.7290127,127.7533109,169.5155479,136.7415573,137.5160249,124.5969206,139.0345963,119.289432
11009,ML141753a,40.45811014,7.097406161,11.98594783,2.951256633,20.16901699,15.16832077,6.098008608,7.80398153
11010,ML16586a,292.6156338,174.7736267,262.8347132,222.3279997,147.6005334,277.3635799,215.8695047,244.1531364
11011,ML02452a,2.822658847,1.77435154,0.856139131,0,0,2.166902968,0,1.114854504
11012,ML018035a,41.39899642,50.5690189,48.79993046,26.5613097,64.17414496,53.08912271,32.92924648,34.56048963
11013,ML04276a,308.6107006,339.78832,345.0240698,391.53338,237.4443363,347.7879263,361.0021096,366.7871319
11014,ML07446a,1.881772565,0,1.712278262,2.951256633,2.750320498,0,0,1.114854504
11015,ML093039a,188.1772565,216.4708879,194.3435827,172.1566369,218.1920929,170.101883,187.8186651,156.0796306
11016,ML00108a,1432.969808,1324.553425,1578.720557,1291.666653,1825.296037,1308.809392,1331.80508,1421.439493
11017,ML02034a,57.39406322,57.66642506,112.1542261,181.0104068,63.25737146,37.92080193,139.0345963,113.7151594
11018,ML04794a,563.5908831,447.1365881,220.8838958,415.143433,369.4597203,485.3862648,445.1546284,484.9617094
11019,ML01322a,5.645317694,2.66152731,5.136834785,0.983752211,2.750320498,0,4.878406886,12.26339955
11020,ML07433a,378.2362855,267.9270826,250.8487654,219.3767431,177.8540589,301.1995125,287.8260063,273.1393536
11021,ML14584a,0,5.323054621,0,6.886265477,0,16.25177226,4.878406886,0
11022,ML070227a,3.763545129,0,1.712278262,0,3.667093998,2.166902968,1.219601722,1.114854504
11023,ML23831a,123.256103,95.81498317,98.45600005,87.55394678,99.01153794,79.09195832,120.7405704,136.0122495
11024,ML154120a,25.40392962,55.00489775,40.23853915,48.20385834,28.41997848,28.16973858,67.07809469,68.00612476
11025,ML00462a,447.8618704,494.156904,585.5991655,440.7209905,558.3150611,515.7229063,454.9114422,526.211326
11026,ML006917a,1059.437954,1071.70833,987.1284179,950.3046358,979.1140974,1134.373704,1002.512615,1081.408869
11027,ML015718a,76.21178887,65.65100699,67.63499134,67.87890256,64.17414496,60.6732831,81.71331535,90.30321485
11028,ML040517a,419.6352819,314.9473984,434.9186785,341.3620172,448.3022412,444.2151084,326.8532614,372.3614044
11029,ML04475a,1.881772565,0.88717577,4.280695655,0.983752211,0,2.166902968,2.439203443,1.114854504
11030,ML049616a,130.7831932,206.7119544,217.4593393,258.7268315,277.7823703,127.8472751,207.3322927,127.0934135
11031,ML07823a,288.8520887,236.8759306,270.5399654,253.8080704,216.3585459,286.0311917,251.2379547,251.957118
11032,ML079813a,229.5762529,170.3377479,226.8768697,210.5229732,274.1152763,213.4399423,170.744241,227.4303189
11033,ML115513a,63.03938092,58.55360083,63.35429569,97.39146889,71.50833295,69.34089497,86.59172224,75.81010629
11034,ML18205a,56.45317694,66.53818276,59.07360003,62.96014151,55.00640996,59.58983161,85.37212051,63.54670675
11035,ML182510a,713.191802,636.9922029,668.6446612,801.758052,829.680017,642.4867299,621.996878,596.4471598
11036,ML218954a,58.33494951,47.02031582,44.51923481,26.5613097,48.58899547,33.586996,50.00367059,62.43185224
11037,ML21896a,0.940886282,0.88717577,1.712278262,1.967504422,0.916773499,2.166902968,3.658805165,1.114854504
11038,ML223513a,24.46304334,57.66642506,41.09467828,82.63518573,51.33931597,42.25460787,50.00367059,40.13476216
11039,ML27152a,171.2413034,8.871757701,29.10873045,40.33384065,29.33675198,23.83593264,46.34486542,100.3369054
11040,ML46271a,8.467976541,20.40504271,5.992973916,10.82127432,7.334187995,14.08486929,17.0744241,15.60796306
11041,ML46773a,411.1673054,385.0342842,422.0765915,445.6397516,279.6159173,458.2999777,445.1546284,394.6584945
11042,ML03921a,2.822658847,2.66152731,6.849113047,1.967504422,5.500640996,3.250354452,4.878406886,4.459418017
11043,ML15654a,193.8225742,168.5633963,139.5506783,98.3752211,111.8463669,171.1853344,108.5445532,162.7687576
11044,ML00113a,79.03444772,127.7533109,77.90866091,119.0340175,81.59284145,70.42434645,112.2033584,109.2557414
11045,ML04271a,270.9752493,308.737168,243.1435132,323.6544774,264.0307678,271.9463224,375.6373303,297.6661527
11046,ML04886a,111.0245813,246.6348641,219.1716175,101.3264777,212.6914519,138.6817899,93.90933256,163.8836121
11047,ML104333a,874.0833563,1310.358612,1362.973496,1616.304883,1402.663454,1171.211054,1723.297233,1211.846846
11048,ML10964a,315.1969046,32.82550349,82.18935657,24.59380528,202.6069434,178.7694948,28.0508396,156.0796306
11049,ML20647a,113.8472402,44.35878851,58.2174609,35.4150796,31.17029898,108.3451484,37.80765337,40.13476216
11050,ML210014a,127.0196481,94.04063163,120.7156175,87.55394678,126.5147429,99.67753651,93.90933256,80.26952431
11051,ML03983a,0,2.66152731,3.424556524,1.967504422,0.916773499,2.166902968,2.439203443,0
11052,ML12826a,339.6599479,373.5009992,326.1890089,269.5481058,350.2074768,315.2843818,317.0964476,387.9693675
11053,ML258239a,11.29063539,11.53328501,12.84208696,11.80502653,6.417414496,4.333805935,10.97641549,18.95252657
11054,ML02301a,15.05418052,55.89207352,11.1298087,67.87890256,4.583867497,20.58557819,84.15251879,7.80398153
11055,ML004920a,340.6008342,332.6909138,328.7574263,333.4919995,249.3623918,262.1952591,413.4449836,340.0306238
11056,ML006311a,901.3690585,651.1870153,689.1920004,765.3592202,754.50459,748.6649753,839.0859845,791.5466981
11057,ML01182a,8.467976541,11.53328501,11.98594783,10.82127432,12.83482899,11.91796632,6.098008608,5.574272522
11058,ML038038a,0.940886282,5.323054621,58.2174609,9.83752211,28.41997848,14.08486929,51.22327231,5.574272522
11059,ML05061a,260.6255002,174.7736267,211.4663653,187.8966723,262.1972208,222.1075542,167.0854359,234.1194459
11060,ML05291a,1777.334187,1132.923458,1964.839305,1095.899963,1849.132148,1736.772729,1133.009999,1705.727392
11061,ML063337a,3048.471555,2571.922558,2682.283897,2986.671713,3198.622739,2787.720668,2959.973378,2715.785573
11062,ML07119a,251.2166374,178.3223298,264.5469915,276.4343713,256.6965798,242.6931324,198.7950806,218.5114828
11063,ML079814a,501.4923885,411.6495573,455.4660176,451.5422649,451.0525617,505.971843,417.1037888,369.0168409
11064,ML085710a,186.2954839,210.2606575,182.3576349,142.6440706,187.9385674,192.8543641,147.5718083,153.8499216
11065,ML10512a,484.5564354,220.019591,285.0943306,204.6204599,348.3739298,388.9590827,271.9711839,290.9770256
11066,ML128446a,1.881772565,0,0.856139131,0.983752211,0.916773499,0,0,1.114854504
11067,ML16884a,456.3298469,1490.455294,707.1709221,1224.771503,616.9885651,734.580106,1468.400473,633.2373585
11068,ML20791a,60.21672207,53.23054621,59.92973916,44.2688495,64.17414496,60.6732831,47.56446714,60.20214323
11069,ML26651a,17.87683936,33.71267926,3.424556524,32.46382296,6.417414496,54.17257419,21.95283099,25.6416536
11070,ML271524a,1257.964959,904.0321098,924.6302614,964.0771668,868.1845039,992.4415592,975.6813773,1040.159253
11071,ML27324a,0,0.88717577,7.705252178,1.967504422,2.750320498,1.083451484,1.219601722,2.229709009
11072,ML35384a,42.33988271,88.71757701,55.64904351,60.99263708,82.50961495,35.75389897,54.88207747,50.16845269
11073,ML45529a,14.11329424,10.64610924,8.561391309,16.72378759,15.58514949,8.667611871,7.31761033,11.14854504
11074,ML24031a,12.23152167,10.64610924,8.561391309,1.967504422,10.08450849,5.417257419,7.31761033,17.83767207
11075,ML19855a,397.0540111,627.2332695,466.5958263,600.0888487,448.3022412,501.638037,568.3344023,461.5497648
11076,ML082115a,863.7336072,1067.272451,786.7918613,772.2454856,676.5788426,911.1826979,875.6740361,864.0122408
11077,ML104317a,716.9553471,657.3972457,686.623583,871.604459,1036.870828,794.1699377,585.4088264,693.4395017
11078,ML09843a,704.7238255,529.6439348,397.2485567,454.4935215,453.8028822,554.7271597,512.2327231,707.9326102
11079,ML005715a,158.0688954,126.8661351,99.31213919,163.302867,97.17799094,160.3508196,136.5953928,115.9448684
11080,ML08308a,1.881772565,4.435878851,0.856139131,4.918761055,1.833546999,0,1.219601722,5.574272522
11081,ML129315a,284.1476573,287.4449495,280.8136349,297.0931677,332.7887803,291.4484492,260.9947684,306.5849887
11082,ML13562a,218.2856175,238.6502822,183.213774,203.6367077,222.7759604,210.1895879,242.7007426,206.2480833
11083,ML21723a,428.1032585,274.137313,305.6416697,366.9395747,413.4648482,346.7044748,348.8060924,338.9157693
11084,ML234559a,115.7290127,148.1583536,155.8173218,167.2378759,145.7669864,134.347984,197.5754789,146.0459401
11085,ML01611a,119.4925579,190.7427906,155.8173218,180.0266546,166.8527769,176.6025919,151.2306135,109.2557414
11086,ML070255a,292.6156338,355.7574838,351.0170437,351.1995393,279.6159173,328.2857996,351.2452958,338.9157693
11087,ML074223a,18.81772565,44.35878851,196.9120001,117.0665131,126.5147429,53.08912271,114.6425618,10.03369054
11088,ML08282a,12.23152167,3.54870308,14.55436523,1.967504422,12.83482899,4.333805935,3.658805165,20.06738108
11089,ML097528a,89.38419682,130.4148382,132.7015653,93.45646005,83.42638845,132.181081,100.0073412,101.4517599
11090,ML141718a,80.91622028,62.10230391,93.31916527,61.97638929,88.01025594,96.42718206,62.1996878,73.58039728
11091,ML20752a,190.059029,189.8556148,176.364661,181.0104068,159.5185889,201.521976,159.7678255,185.0658477
11092,ML208318a,285.0885435,366.4035931,399.8169741,365.9558225,304.3688018,423.6295302,419.5429922,346.7197508
11093,ML31013a,2180.033516,2284.477608,2078.70581,2010.789519,1819.795396,2278.498471,1984.292001,2191.803955
11094,ML41324a,1.881772565,0.88717577,1.712278262,1.967504422,0,2.166902968,4.878406886,2.229709009
11095,ML47556a,1073.551248,1093.887725,999.9705049,1194.275184,1507.175633,1125.706092,962.2657584,991.1056543
11096,ML049018a,104.4383773,70.08688584,53.93676525,45.25260171,61.42382446,88.84302168,50.00367059,102.5666144
11097,ML01544a,301.0836103,7.984581931,76.19638265,0.983752211,220.0256399,139.7652414,7.31761033,211.8223558
11098,ML02641a,2.822658847,0,4.280695655,1.967504422,1.833546999,1.083451484,2.439203443,1.114854504
11099,ML04388a,298.2609515,417.8597877,484.5747481,427.9322118,647.2420906,405.210855,347.5864907,351.1791689
11100,ML07313a,7.527090259,6.210230391,5.136834785,20.65879643,4.583867497,6.500708903,15.85482238,5.574272522
11101,ML075215a,16.93595308,23.06657002,17.97892175,4.918761055,10.08450849,21.66902968,21.95283099,20.06738108
11102,ML091212a,631.3346955,559.8079109,587.3114438,676.8215212,502.3918777,710.7441734,725.6630244,633.2373585
11103,ML09481a,47.04431412,55.89207352,43.66309568,49.18761055,22.00256399,70.42434645,73.1761033,53.51301621
11104,ML17408a,427.1623722,540.290044,536.7992351,553.8524948,256.6965798,498.3876826,608.5812591,546.2787071
11105,ML19916a,356.595901,403.6649754,484.5747481,521.3886718,599.5698686,434.464045,485.4014852,355.6385869
11106,ML32345a,3.763545129,5.323054621,9.41753044,1.967504422,7.334187995,2.166902968,6.098008608,10.03369054
11107,ML020020a,2706.929834,3691.538379,2812.417045,3197.194686,4020.051795,2977.324678,2917.287318,3098.180667
11108,ML14561a,550.4184752,523.4337044,580.4623308,598.1213443,629.8233941,563.3947716,543.9423678,586.4134693
11109,ML148511a,177.8275074,309.6243438,194.3435827,355.1345482,269.5314088,260.0283561,369.5393217,224.0857554
11110,ML12326a,301.0836103,284.7834222,309.9223654,315.7844597,334.6223273,295.7822551,295.1436166,327.7672243
11111,ML017321a,80.91622028,83.39452239,78.76480004,73.78141583,67.84123896,75.84160387,71.95650158,84.72894233
11112,ML01881a,107.2610362,121.5430805,72.77182613,88.53769899,87.09348244,96.42718206,71.95650158,108.1408869
11113,ML03038a,0.940886282,1.77435154,1.712278262,0,0,2.166902968,2.439203443,2.229709009
11114,ML227812a,47.9852004,30.16397618,41.95081741,43.28509728,43.08835447,26.00283561,41.46645854,70.23583377
11115,ML26171a,1286.191548,1302.374031,1342.426157,1251.332812,1476.922108,1096.452902,1117.155177,1295.460934
11116,ML001916a,234.2806843,209.3734817,220.8838958,204.6204599,319.0371778,143.0155959,247.5791495,221.8560464
11117,ML44671a,41.39899642,6.210230391,6.849113047,1.967504422,7.334187995,14.08486929,1.219601722,53.51301621
11118,ML007314a,114.7881264,193.4043179,172.0839653,168.2216281,154.0179479,238.3593264,162.207029,141.586522
11119,ML01279a,223.9309352,156.1429355,182.3576349,176.0916458,108.1792729,222.1075542,175.6226479,182.8361387
11120,ML03297a,71.50735746,48.79466736,76.19638265,71.8139114,75.17542695,81.25886129,59.76048436,70.23583377
11121,ML040730a,715.0735746,822.4119389,658.3709917,493.8436099,954.3612129,628.4018606,507.3543162,790.4318436
11122,ML06415a,76.21178887,58.55360083,62.49815656,45.25260171,44.92190147,62.84018606,69.51729813,86.95865134
11123,ML06454a,76.21178887,109.1226197,48.79993046,40.33384065,72.42510645,46.58841381,54.88207747,73.58039728
11124,ML07262a,193.8225742,171.2249236,250.8487654,286.2718934,150.3508539,238.3593264,243.9203443,210.7075013
11125,ML09547a,126.0787618,171.2249236,142.9752349,147.5628317,137.5160249,150.5997563,135.3757911,137.127104
11126,ML13178a,110.083695,92.26628009,125.8524522,148.5465839,88.01025594,54.17257419,167.0854359,123.74885
11127,ML137115a,691.5514175,809.1043024,673.781496,613.8613797,912.1896319,540.6422904,748.8354571,740.2633909
11128,ML13816a,9.408862823,7.984581931,7.705252178,3.935008844,7.334187995,8.667611871,3.658805165,4.459418017
11129,ML148934a,33.87190616,38.14855812,41.95081741,46.23635392,15.58514949,52.00567122,37.80765337,39.01990765
11130,ML18961a,10.34974911,11.53328501,7.705252178,4.918761055,4.583867497,7.584160387,6.098008608,11.14854504
11131,ML19135a,397.9948974,512.7875951,482.8624698,414.1596808,536.3124971,414.9619183,315.8768459,441.4823837
11132,ML20682a,859.9700621,716.8380223,731.9989569,609.9263708,858.0999954,655.4881477,607.3616574,656.649303
11133,ML220712a,1.881772565,0.88717577,3.424556524,0,6.417414496,3.250354452,0,0
11134,ML342227a,320.8422223,238.6502822,247.4242088,235.1167784,261.2804473,237.275875,241.4811409,255.3016815
11135,ML444211a,47.04431412,75.40994046,83.0454957,47.22010613,41.25480747,67.173992,80.49371363,90.30321485
11136,ML234565a,303.9062692,302.5269376,267.971548,304.9631854,366.7093998,280.6139343,295.1436166,285.4027531
11137,ML04674a,337.7781754,534.9669894,402.3853915,411.2084242,324.5378188,352.1217323,457.3506456,459.3200558
11138,ML063318a,65.86203976,97.58933471,84.75777396,75.74892025,90.76057644,56.33947716,81.71331535,73.58039728
11139,ML07491a,732.9504139,602.3923479,628.4061221,507.6161409,473.0551257,600.2321221,403.6881699,828.3368967
